# ID,Prediction,SP(Sec/SPI),OTHER,CS Position
Cre14.g631575.t1.2,OTHER,0.0057009999999999995,0.9942989999999999,
Cre14.g628050.t1.2,OTHER,0.000792,0.999208,
Cre14.g633903.t1.2,OTHER,0.001277,0.9987229999999999,
Cre14.g612976.t1.1,OTHER,0.008189,0.9918110000000001,
Cre14.g618776.t1.1,OTHER,0.00123,0.99877,
Cre14.g629102.t1.1,OTHER,0.002137,0.9978629999999999,
Cre14.g612700.t1.2,OTHER,0.000297,0.9997030000000001,
Cre14.g623850.t1.1,OTHER,0.000391,0.999609,
Cre14.g623850.t2.1,OTHER,0.000391,0.999609,
Cre14.g608950.t1.2,OTHER,0.0041670000000000006,0.995833,
Cre14.g627488.t1.1,OTHER,0.00925,0.99075,
Cre14.g614151.t1.1,OTHER,0.001059,0.998941,
Cre14.g620951.t1.1,OTHER,0.001113,0.9988870000000001,
Cre14.g629500.t1.2,OTHER,0.000475,0.999525,
Cre14.g619100.t1.2,OTHER,0.00135,0.99865,
Cre14.g611450.t1.1,OTHER,0.001655,0.998345,
Cre14.g625750.t1.2,OTHER,0.0016179999999999999,0.998382,
Cre14.g625750.t2.1,OTHER,0.0016179999999999999,0.998382,
Cre14.g616376.t1.1,OTHER,0.024799,0.975201,
Cre14.g613075.t1.1,OTHER,0.048113,0.951887,
Cre14.g632000.t1.1,OTHER,0.001308,0.998692,
Cre14.g629840.t1.1,OTHER,0.059329999999999994,0.9406700000000001,
Cre14.g624600.t1.1,OTHER,0.0015119999999999999,0.9984879999999999,
Cre14.g615634.t1.2,OTHER,0.010542000000000001,0.989458,
Cre14.g614226.t1.1,OTHER,0.000443,0.9995569999999999,
Cre14.g614650.t1.2,OTHER,0.00063,0.9993700000000001,
Cre14.g625950.t1.1,OTHER,0.0044859999999999995,0.9955139999999999,
Cre14.g623800.t1.1,OTHER,0.000539,0.999461,
Cre14.g630787.t1.1,OTHER,0.001507,0.9984930000000001,
Cre14.g629880.t1.1,OTHER,0.002439,0.997561,
Cre14.g619750.t1.1,OTHER,0.007314,0.9926860000000001,
Cre14.g608970.t1.1,OTHER,0.001616,0.998384,
Cre14.g627300.t1.1,OTHER,0.002437,0.9975629999999999,
Cre14.g608300.t1.2,OTHER,0.0026079999999999996,0.9973920000000001,
Cre14.g633901.t1.1,OTHER,0.00245,0.99755,
Cre14.g629600.t1.1,OTHER,0.00161,0.99839,
Cre14.g632847.t1.1,SP(Sec/SPI),0.9404620000000001,0.059538,CS pos: 18-19. ASA-AV. Pr: 0.6560
Cre14.g631600.t1.2,OTHER,0.0022129999999999997,0.9977870000000001,
Cre14.g618550.t1.2,SP(Sec/SPI),0.992183,0.007817000000000001,CS pos: 24-25. VHS-TF. Pr: 0.5273
Cre14.g628150.t1.1,OTHER,0.003507,0.9964930000000001,
Cre14.g631451.t1.1,OTHER,0.001276,0.998724,
Cre14.g630982.t1.2,OTHER,0.000953,0.9990469999999999,
Cre14.g614350.t1.2,OTHER,0.0022789999999999998,0.9977209999999999,
Cre14.g626576.t1.1,OTHER,0.023644,0.976356,
Cre14.g620076.t1.1,OTHER,0.160947,0.839053,
Cre14.g609900.t1.1,SP(Sec/SPI),0.9996450000000001,0.00035499999999999996,CS pos: 21-22. AEA-YP. Pr: 0.9916
Cre14.g624700.t1.2,OTHER,0.000976,0.999024,
Cre14.g619250.t1.2,OTHER,0.00364,0.99636,
Cre14.g619250.t2.1,OTHER,0.00364,0.99636,
Cre14.g618500.t1.1,OTHER,0.002816,0.997184,
Cre14.g630450.t1.1,OTHER,0.0035759999999999998,0.996424,
Cre14.g631000.t1.1,OTHER,0.003622,0.9963780000000001,
Cre14.g624125.t1.1,OTHER,0.002716,0.9972840000000001,
Cre14.g624125.t2.1,OTHER,0.002716,0.9972840000000001,
Cre14.g629150.t1.1,OTHER,0.057044000000000004,0.9429559999999999,
Cre14.g625150.t1.1,OTHER,0.009908,0.990092,
Cre14.g614250.t1.2,OTHER,0.00025699999999999996,0.999743,
Cre14.g627433.t1.1,SP(Sec/SPI),0.7855770000000001,0.214423,CS pos: 21-22. INT-LT. Pr: 0.5033
Cre14.g634113.t1.2,OTHER,0.001627,0.998373,
Cre14.g632823.t1.1,SP(Sec/SPI),0.9404620000000001,0.059538,CS pos: 18-19. ASA-AV. Pr: 0.6560
Cre14.g609350.t1.1,OTHER,0.00049,0.99951,
Cre14.g632759.t1.1,OTHER,0.003314,0.9966860000000001,
Cre14.g630799.t1.1,OTHER,0.001507,0.9984930000000001,
Cre14.g632550.t1.2,OTHER,0.001067,0.998933,
Cre14.g624050.t1.2,OTHER,0.001433,0.998567,
Cre14.g618600.t1.2,OTHER,0.000938,0.9990620000000001,
Cre14.g618600.t2.1,OTHER,0.000938,0.9990620000000001,
Cre14.g618600.t3.1,OTHER,0.000938,0.9990620000000001,
Cre14.g611552.t1.1,SP(Sec/SPI),0.981368,0.018632,CS pos: 19-20. ASA-LR. Pr: 0.7420
Cre14.g632100.t1.1,OTHER,0.002949,0.997051,
Cre14.g619400.t1.2,OTHER,0.024311000000000003,0.9756889999999999,
Cre14.g612450.t1.2,OTHER,0.000837,0.9991629999999999,
Cre14.g630301.t1.1,OTHER,0.0010710000000000001,0.9989290000000001,
Cre14.g627400.t1.1,OTHER,0.010121,0.9898790000000001,
Cre14.g633000.t1.2,OTHER,0.00128,0.99872,
Cre14.g633850.t1.1,OTHER,0.003089,0.9969110000000001,
Cre14.g632750.t1.1,SP(Sec/SPI),0.9913860000000001,0.008614,CS pos: 18-19. SNA-ET. Pr: 0.7983
Cre14.g620217.t1.1,OTHER,0.031506,0.9684940000000001,
Cre14.g634193.t1.1,OTHER,0.002687,0.9973129999999999,
Cre14.g608093.t1.2,OTHER,0.001394,0.998606,
Cre14.g632501.t1.1,OTHER,0.00044400000000000006,0.999556,
Cre14.g627050.t1.2,OTHER,0.00031600000000000004,0.999684,
Cre14.g611484.t1.1,OTHER,0.000336,0.999664,
Cre14.g611484.t2.1,OTHER,0.000336,0.999664,
Cre14.g611484.t3.1,OTHER,0.000336,0.999664,
Cre14.g624650.t1.2,OTHER,0.07547000000000001,0.92453,
Cre14.g624400.t1.2,OTHER,0.001294,0.998706,
Cre14.g615250.t2.1,OTHER,0.005991,0.994009,
Cre14.g615250.t1.1,OTHER,0.005991,0.994009,
Cre14.g609700.t1.1,SP(Sec/SPI),0.999207,0.000793,CS pos: 20-21. AEA-YP. Pr: 0.9911
Cre14.g627477.t1.1,OTHER,0.0019,0.9981,
Cre14.g614050.t1.1,OTHER,0.00042,0.9995799999999999,
Cre14.g612900.t1.2,OTHER,0.001247,0.9987530000000001,
Cre14.g609050.t1.2,OTHER,0.008015000000000001,0.991985,
Cre14.g628950.t1.1,OTHER,0.007258,0.992742,
Cre14.g623350.t1.2,OTHER,0.0008710000000000001,0.999129,
Cre14.g626667.t1.1,OTHER,0.000463,0.9995370000000001,
Cre14.g616900.t1.2,OTHER,0.0012109999999999998,0.9987889999999999,
Cre14.g630871.t1.1,OTHER,0.000256,0.9997440000000001,
Cre14.g621700.t1.1,OTHER,0.000805,0.999195,
Cre14.g618700.t1.1,OTHER,0.003102,0.996898,
Cre14.g623600.t1.2,OTHER,0.001449,0.998551,
Cre14.g628566.t1.1,OTHER,0.004519,0.995481,
Cre14.g622750.t1.1,OTHER,0.0006230000000000001,0.9993770000000001,
Cre14.g617750.t1.1,OTHER,0.041963,0.958037,
Cre14.g608550.t1.2,OTHER,0.000767,0.999233,
Cre14.g631750.t1.1,OTHER,0.007798,0.992202,
Cre14.g631750.t2.1,OTHER,0.007143000000000001,0.992857,
Cre14.g613900.t1.2,OTHER,0.0008,0.9992,
Cre14.g633050.t1.1,OTHER,0.003826,0.996174,
Cre14.g621000.t1.2,OTHER,0.000275,0.999725,
Cre14.g630750.t1.1,SP(Sec/SPI),0.8447959999999999,0.155204,CS pos: 34-35. ANG-AG. Pr: 0.3051
Cre14.g633900.t1.1,OTHER,0.002092,0.997908,
Cre14.g627800.t1.2,OTHER,0.0006490000000000001,0.999351,
Cre14.g609150.t1.1,OTHER,0.002386,0.9976139999999999,
Cre14.g618641.t1.1,OTHER,0.0037270000000000003,0.996273,
Cre14.g612350.t1.1,OTHER,0.000769,0.999231,
Cre14.g628800.t1.1,SP(Sec/SPI),0.8204809999999999,0.179519,CS pos: 43-44. ASA-SA. Pr: 0.2912
Cre14.g629550.t1.2,OTHER,0.004331000000000001,0.995669,
Cre14.g631145.t1.1,OTHER,0.007358,0.992642,
Cre14.g608050.t1.1,OTHER,0.032438,0.967562,
Cre14.g608990.t1.1,OTHER,0.000992,0.999008,
Cre14.g613100.t1.1,OTHER,0.093997,0.9060030000000001,
Cre14.g614400.t1.1,OTHER,0.00098,0.99902,
Cre14.g608900.t1.1,OTHER,0.040301,0.959699,
Cre14.g630100.t1.2,OTHER,0.000184,0.999816,
Cre14.g617500.t1.2,OTHER,0.0008810000000000001,0.9991190000000001,
Cre14.g631650.t1.1,OTHER,0.001353,0.998647,
Cre14.g608600.t1.2,OTHER,0.026695,0.973305,
Cre14.g616501.t1.1,OTHER,0.001215,0.998785,
Cre14.g634100.t1.1,OTHER,0.002918,0.997082,
Cre14.g620050.t1.1,OTHER,0.0008539999999999999,0.9991459999999999,
Cre14.g608350.t1.2,OTHER,0.0008710000000000001,0.999129,
Cre14.g612000.t1.2,OTHER,0.001084,0.998916,
Cre14.g629200.t1.2,OTHER,0.0015539999999999998,0.998446,
Cre14.g632831.t1.1,SP(Sec/SPI),0.996667,0.003333,CS pos: 23-24. ASA-TV. Pr: 0.7618
Cre14.g623550.t1.1,OTHER,0.0034020000000000005,0.996598,
Cre14.g614708.t1.1,OTHER,0.00044,0.99956,
Cre14.g617700.t1.1,OTHER,0.08445599999999999,0.915544,
Cre14.g610100.t1.1,OTHER,0.004085,0.995915,
Cre14.g627411.t1.1,OTHER,0.001679,0.9983209999999999,
Cre14.g624201.t1.1,OTHER,0.000781,0.9992190000000001,
Cre14.g613700.t1.1,OTHER,0.001576,0.998424,
Cre14.g612850.t1.1,SP(Sec/SPI),0.9948100000000001,0.00519,CS pos: 19-20. AGG-SA. Pr: 0.2417
Cre14.g622900.t1.1,OTHER,0.000822,0.999178,
Cre14.g625650.t1.2,OTHER,0.001289,0.998711,
Cre14.g626000.t1.1,OTHER,0.351281,0.6487189999999999,
Cre14.g625100.t1.2,OTHER,0.000611,0.999389,
Cre14.g619350.t1.2,OTHER,0.001895,0.9981049999999999,
Cre14.g624750.t1.2,OTHER,0.096014,0.9039860000000001,
Cre14.g618450.t1.2,OTHER,0.014288999999999998,0.985711,
Cre14.g630950.t1.2,OTHER,0.004731,0.9952690000000001,
Cre14.g615700.t1.1,OTHER,0.00175,0.99825,
Cre14.g626600.t1.1,OTHER,0.010284999999999999,0.989715,
Cre14.g626600.t2.1,OTHER,0.010284999999999999,0.989715,
Cre14.g609850.t1.2,SP(Sec/SPI),0.999067,0.000933,CS pos: 23-24. AEA-YP. Pr: 0.9882
Cre14.g629920.t1.1,OTHER,0.15425999999999998,0.8457399999999999,
Cre14.g628533.t1.1,OTHER,0.002853,0.9971469999999999,
Cre14.g613400.t1.2,OTHER,0.001018,0.9989819999999999,
Cre14.g622480.t1.1,OTHER,0.002535,0.9974649999999999,
Cre14.g630600.t1.1,OTHER,0.001567,0.998433,
Cre14.g630050.t1.1,OTHER,0.0026079999999999996,0.9973920000000001,
Cre14.g615900.t1.1,OTHER,0.001584,0.998416,
Cre14.g616050.t1.1,OTHER,0.006431999999999999,0.993568,
Cre14.g617950.t1.1,OTHER,0.000593,0.9994069999999999,
Cre14.g615300.t1.2,OTHER,0.049891000000000005,0.950109,
Cre14.g630775.t1.1,OTHER,0.295362,0.704638,
Cre14.g621050.t1.1,OTHER,0.001551,0.998449,
Cre14.g613950.t1.2,OTHER,0.029613999999999998,0.9703860000000001,
Cre14.g613950.t2.1,OTHER,0.029613999999999998,0.9703860000000001,
Cre14.g618050.t1.2,OTHER,0.0009109999999999999,0.9990889999999999,
Cre14.g610250.t1.2,OTHER,0.000562,0.9994379999999999,
Cre14.g632400.t1.1,OTHER,0.006927,0.993073,
Cre14.g616800.t1.2,OTHER,0.0008320000000000001,0.9991680000000001,
Cre14.g626750.t1.2,OTHER,0.000936,0.999064,
Cre14.g630811.t1.1,OTHER,0.002613,0.9973870000000001,
Cre14.g626250.t1.2,OTHER,0.000177,0.9998229999999999,
Cre14.g632076.t1.1,OTHER,0.018052000000000002,0.9819479999999999,
Cre14.g624350.t1.2,OTHER,0.0005110000000000001,0.999489,
Cre14.g618800.t1.1,OTHER,0.000767,0.999233,
Cre14.g623150.t1.1,OTHER,0.00155,0.99845,
Cre14.g620300.t1.2,OTHER,0.006097999999999999,0.9939020000000001,
Cre14.g623403.t1.2,OTHER,0.002726,0.997274,
Cre14.g616950.t1.1,OTHER,0.014166,0.985834,
Cre14.g609750.t1.1,SP(Sec/SPI),0.9987879999999999,0.001212,CS pos: 28-29. AEA-YP. Pr: 0.9883
Cre14.g612750.t1.1,OTHER,0.001082,0.9989180000000001,
Cre14.g620200.t1.1,OTHER,0.0016239999999999998,0.998376,
Cre14.g634150.t1.1,OTHER,0.0007480000000000001,0.999252,
Cre14.g610647.t1.1,OTHER,0.003268,0.996732,
Cre14.g611650.t1.1,OTHER,0.049714999999999995,0.950285,
Cre14.g614850.t1.1,OTHER,0.000579,0.9994209999999999,
Cre14.g614300.t1.2,OTHER,0.00151,0.99849,
Cre14.g627788.t1.1,OTHER,0.001366,0.998634,
Cre14.g628100.t1.2,OTHER,0.000384,0.999616,
Cre14.g609650.t1.2,OTHER,0.001979,0.9980209999999999,
Cre14.g610566.t1.1,OTHER,0.0013039999999999998,0.9986959999999999,
Cre14.g610566.t2.1,OTHER,0.002075,0.997925,
Cre14.g627466.t1.1,OTHER,0.001193,0.998807,
Cre14.g615850.t1.1,OTHER,0.000657,0.999343,
Cre14.g615850.t2.1,OTHER,0.002777,0.997223,
Cre14.g620652.t1.1,OTHER,0.048745,0.951255,
Cre14.g609202.t1.1,OTHER,0.002121,0.9978790000000001,
Cre14.g612400.t1.1,OTHER,0.003188,0.996812,
Cre14.g612400.t2.1,OTHER,0.003188,0.996812,
Cre14.g612400.t3.1,OTHER,0.003188,0.996812,
Cre14.g611350.t1.1,OTHER,0.020819,0.979181,
Cre14.g615550.t1.1,SP(Sec/SPI),0.6678390000000001,0.33216100000000004,CS pos: 41-42. ASA-TS. Pr: 0.3912
Cre14.g629241.t1.1,OTHER,0.0029219999999999997,0.997078,
Cre14.g628850.t1.1,OTHER,0.004033,0.995967,
Cre14.g625000.t1.1,OTHER,0.004266,0.995734,
Cre14.g618650.t1.2,OTHER,0.000463,0.9995370000000001,
Cre14.g623700.t1.1,OTHER,0.00044800000000000005,0.999552,
Cre14.g616550.t1.1,OTHER,0.001004,0.9989959999999999,
Cre14.g610631.t1.1,OTHER,0.001871,0.998129,
Cre14.g615800.t1.2,OTHER,0.018017,0.9819829999999999,
Cre14.g633700.t1.2,SP(Sec/SPI),0.978298,0.021702000000000003,CS pos: 25-26. VDG-AL. Pr: 0.6793
Cre14.g622600.t1.1,OTHER,0.001743,0.998257,
Cre14.g631950.t1.2,SP(Sec/SPI),0.988027,0.011973000000000001,CS pos: 24-25. ARA-LI. Pr: 0.8928
Cre14.g621100.t1.1,OTHER,0.000535,0.9994649999999999,
Cre14.g619500.t1.1,OTHER,0.001073,0.998927,
Cre14.g621800.t1.1,SP(Sec/SPI),0.971477,0.028523000000000003,CS pos: 32-33. VTA-GE. Pr: 0.7077
Cre14.g616000.t1.1,OTHER,0.001434,0.998566,
Cre14.g631701.t1.1,OTHER,0.000807,0.999193,
Cre14.g613134.t1.2,OTHER,0.001113,0.9988870000000001,
Cre14.g632807.t1.1,SP(Sec/SPI),0.996667,0.003333,CS pos: 23-24. ASA-TV. Pr: 0.7618
Cre14.g620250.t1.1,OTHER,0.002501,0.997499,
Cre14.g620250.t2.1,OTHER,0.002501,0.997499,
Cre14.g624476.t1.1,OTHER,0.000542,0.999458,
Cre14.g611250.t1.2,OTHER,0.006562,0.9934379999999999,
Cre14.g623100.t1.2,OTHER,0.002727,0.997273,
Cre14.g618000.t1.2,OTHER,0.001607,0.998393,
Cre14.g634279.t1.1,OTHER,0.000893,0.999107,
Cre14.g630907.t1.1,OTHER,0.001737,0.9982629999999999,
Cre14.g630907.t2.1,OTHER,0.001972,0.998028,
Cre14.g617300.t1.2,OTHER,0.0016640000000000001,0.9983360000000001,
Cre14.g633626.t1.1,OTHER,0.269336,0.730664,
Cre14.g610000.t1.1,OTHER,0.00043,0.9995700000000001,
Cre14.g622000.t1.1,OTHER,0.001099,0.998901,
Cre14.g619825.t1.1,OTHER,0.0018859999999999999,0.998114,
Cre14.g620500.t1.2,OTHER,0.06385700000000001,0.9361430000000001,
Cre14.g627422.t1.1,OTHER,0.0028829999999999997,0.997117,
Cre14.g614950.t1.2,OTHER,0.042585000000000005,0.957415,
Cre14.g630650.t1.2,OTHER,0.020709,0.979291,
Cre14.g609600.t1.1,OTHER,0.001564,0.9984360000000001,
Cre14.g630150.t1.1,OTHER,0.00316,0.99684,
Cre14.g613800.t1.1,OTHER,0.034926,0.965074,
Cre14.g623926.t1.1,OTHER,0.0029230000000000003,0.997077,
Cre14.g632250.t1.1,OTHER,0.000938,0.9990620000000001,
Cre14.g625500.t1.1,OTHER,0.000754,0.999246,
Cre14.g625500.t2.1,OTHER,0.000754,0.999246,
Cre14.g623250.t1.1,OTHER,0.001426,0.998574,
Cre14.g611700.t1.1,OTHER,0.016066,0.983934,
Cre14.g616750.t1.1,OTHER,0.001265,0.998735,
Cre14.g629700.t1.1,OTHER,0.000975,0.999025,
Cre14.g632450.t1.1,SP(Sec/SPI),0.9964719999999999,0.0035280000000000003,CS pos: 28-29. AQG-DV. Pr: 0.5854
Cre14.g618979.t1.1,OTHER,0.0034579999999999997,0.996542,
Cre14.g608652.t1.1,OTHER,0.001165,0.998835,
Cre14.g631900.t1.2,OTHER,0.001399,0.9986010000000001,
Cre14.g628000.t1.2,OTHER,0.002092,0.997908,
Cre14.g615350.t1.2,OTHER,0.001448,0.998552,
Cre14.g633600.t1.1,OTHER,0.0005679999999999999,0.999432,
Cre14.g633600.t2.1,OTHER,0.0005679999999999999,0.999432,
Cre14.g616976.t1.1,SP(Sec/SPI),0.545841,0.45415900000000003,CS pos: 27-28. AAA-AE. Pr: 0.1256
Cre14.g632700.t1.1,OTHER,0.00232,0.9976799999999999,
Cre14.g626700.t1.2,OTHER,0.0027660000000000002,0.9972340000000001,
Cre14.g615150.t1.1,OTHER,0.018649000000000002,0.981351,
Cre14.g633450.t1.2,OTHER,0.004824,0.9951760000000001,
Cre14.g630823.t1.1,SP(Sec/SPI),0.91556,0.08444,CS pos: 20-21. GSA-QL. Pr: 0.5694
Cre14.g623050.t1.1,OTHER,0.00098,0.99902,
Cre14.g623050.t2.1,OTHER,0.00098,0.99902,
Cre14.g616700.t1.1,SP(Sec/SPI),0.989065,0.010935,CS pos: 23-24. SYG-AA. Pr: 0.3980
Cre14.g613550.t1.2,OTHER,0.002853,0.9971469999999999,
Cre14.g612250.t1.2,OTHER,0.001027,0.998973,
Cre14.g632950.t1.2,OTHER,0.0020870000000000003,0.9979129999999999,
Cre14.g627150.t1.1,OTHER,0.0031030000000000003,0.9968969999999999,
Cre14.g627150.t2.1,OTHER,0.0031030000000000003,0.9968969999999999,
Cre14.g621150.t1.1,OTHER,0.010074,0.989926,
Cre14.g626350.t1.2,OTHER,0.001387,0.998613,
Cre14.g612150.t1.1,OTHER,0.001029,0.9989709999999999,
Cre14.g625200.t1.2,OTHER,0.001362,0.9986379999999999,
Cre14.g625200.t2.1,OTHER,0.001362,0.9986379999999999,
Cre14.g615950.t1.1,OTHER,0.0016649999999999998,0.9983350000000001,
Cre14.g631400.t1.1,SP(Sec/SPI),0.87066,0.12934,CS pos: 34-35. SHA-RD. Pr: 0.7246
Cre14.g616200.t1.2,SP(Sec/SPI),0.8607459999999999,0.139254,CS pos: 21-22. CWA-EY. Pr: 0.5982
Cre14.g610582.t1.1,OTHER,0.0026,0.9974,
Cre14.g634000.t1.1,OTHER,0.0013830000000000001,0.998617,
Cre14.g624000.t1.1,OTHER,0.0036119999999999998,0.9963879999999999,
Cre14.g608788.t1.2,OTHER,0.033341,0.966659,
Cre14.g617050.t1.1,OTHER,0.000998,0.9990020000000001,
Cre14.g629283.t1.2,OTHER,0.011323,0.988677,
Cre14.g611300.t1.1,SP(Sec/SPI),0.997181,0.0028190000000000003,CS pos: 23-24. AGA-ST. Pr: 0.4799
Cre14.g617650.t1.1,OTHER,0.0032359999999999997,0.996764,
Cre14.g611950.t1.1,OTHER,0.001118,0.9988819999999999,
Cre14.g614800.t1.2,OTHER,0.000947,0.9990530000000001,
Cre14.g633650.t1.1,OTHER,0.000778,0.9992219999999999,
Cre14.g608275.t1.1,OTHER,0.000814,0.999186,
Cre14.g613450.t1.2,OTHER,0.001124,0.998876,
Cre14.g622100.t1.2,OTHER,0.0056240000000000005,0.994376,
Cre14.g622100.t3.1,OTHER,0.0056240000000000005,0.994376,
Cre14.g622100.t2.1,OTHER,0.0056240000000000005,0.994376,
Cre14.g614500.t1.1,OTHER,0.002507,0.9974930000000001,
Cre14.g610900.t1.1,OTHER,0.000481,0.999519,
Cre14.g633750.t1.1,OTHER,0.016668000000000002,0.983332,
Cre14.g619700.t1.1,OTHER,0.002752,0.9972479999999999,
Cre14.g615776.t1.1,OTHER,0.001605,0.998395,
Cre14.g623650.t1.2,OTHER,0.000471,0.9995290000000001,
Cre14.g633550.t1.2,OTHER,0.002849,0.997151,
Cre14.g625225.t1.1,SP(Sec/SPI),0.8827459999999999,0.117254,CS pos: 27-28. VQA-RS. Pr: 0.6854
Cre14.g621250.t1.2,SP(Sec/SPI),0.939056,0.060944000000000005,CS pos: 18-19. ARA-QV. Pr: 0.8775
Cre14.g620800.t1.2,OTHER,0.001323,0.998677,
Cre14.g623125.t1.1,OTHER,0.000724,0.999276,
Cre14.g612950.t1.1,OTHER,0.009506,0.9904940000000001,
Cre14.g632860.t1.2,OTHER,0.001247,0.9987530000000001,
Cre14.g620100.t1.2,OTHER,0.0060609999999999995,0.9939389999999999,
Cre14.g622340.t1.1,OTHER,0.041808,0.958192,
Cre14.g628702.t1.1,OTHER,0.001327,0.9986729999999999,
Cre14.g624450.t1.1,SP(Sec/SPI),0.9800129999999999,0.019987,CS pos: 25-26. SQA-SA. Pr: 0.6194
Cre14.g613150.t1.1,OTHER,0.24667199999999997,0.753328,
Cre14.g629650.t1.1,OTHER,0.002996,0.9970040000000001,
Cre14.g608250.t1.2,OTHER,0.001923,0.998077,
Cre14.g617350.t1.1,OTHER,0.0046159999999999994,0.995384,
Cre14.g611750.t1.1,OTHER,0.0016309999999999999,0.9983690000000001,
Cre14.g617250.t1.2,OTHER,0.00017900000000000001,0.999821,
Cre14.g630835.t1.1,OTHER,0.001064,0.998936,
Cre14.g618926.t1.1,OTHER,0.001034,0.998966,
Cre14.g611200.t1.2,OTHER,0.001568,0.998432,
Cre14.g632815.t1.1,OTHER,0.001497,0.998503,
Cre14.g610950.t1.2,OTHER,0.0021100000000000003,0.9978899999999999,
Cre14.g621676.t1.1,OTHER,0.0032189999999999996,0.9967809999999999,
Cre14.g630500.t1.2,OTHER,0.004823,0.9951770000000001,
Cre14.g622800.t1.1,OTHER,0.001887,0.9981129999999999,
Cre14.g623576.t1.1,OTHER,0.004533,0.995467,
Cre14.g608100.t2.1,OTHER,0.000197,0.9998030000000001,
Cre14.g608100.t1.1,OTHER,0.000197,0.9998030000000001,
Cre14.g609800.t1.2,SP(Sec/SPI),0.9912049999999999,0.008795,CS pos: 22-23. AVA-YP. Pr: 0.9486
Cre14.g617002.t1.1,OTHER,0.002252,0.997748,
Cre14.g634236.t1.1,OTHER,0.002694,0.9973059999999999,
Cre14.g634236.t2.1,OTHER,0.002694,0.9973059999999999,
Cre14.g634236.t3.1,OTHER,0.0009400000000000001,0.9990600000000001,
Cre14.g618950.t1.2,SP(Sec/SPI),0.9827889999999999,0.017211,CS pos: 20-21. ASA-AV. Pr: 0.6772
Cre14.g632176.t1.1,OTHER,0.0012369999999999998,0.998763,
Cre14.g619450.t1.2,SP(Sec/SPI),0.990611,0.009389,CS pos: 26-27. AEA-SR. Pr: 0.8568
Cre14.g610150.t1.2,OTHER,0.0012779999999999998,0.9987219999999999,
Cre14.g623300.t1.2,OTHER,0.013472999999999999,0.986527,
Cre14.g617900.t1.2,OTHER,0.0004980000000000001,0.999502,
Cre14.g630700.t1.2,OTHER,0.060312,0.939688,
Cre14.g630700.t2.1,OTHER,0.060312,0.939688,
Cre14.g625450.t1.2,OTHER,0.000794,0.9992059999999999,
Cre14.g625450.t2.1,OTHER,0.023209,0.976791,
Cre14.g632900.t1.2,OTHER,0.022695,0.977305,
Cre14.g618150.t1.2,OTHER,0.000242,0.999758,
Cre14.g616151.t1.1,OTHER,0.0023239999999999997,0.997676,
Cre14.g615400.t1.2,OTHER,0.000676,0.999324,
Cre14.g610599.t1.1,OTHER,0.003616,0.996384,
Cre14.g617600.t1.2,OTHER,0.000708,0.999292,
Cre14.g612300.t1.2,OTHER,0.001075,0.998925,
Cre14.g612300.t2.1,OTHER,0.001075,0.998925,
Cre14.g614900.t1.2,OTHER,0.023857,0.976143,
Cre14.g614900.t2.1,OTHER,0.023857,0.976143,
Cre14.g621475.t1.1,OTHER,0.002151,0.997849,
Cre14.g626400.t1.2,OTHER,0.4936,0.5064,
Cre14.g611517.t1.1,OTHER,0.0037310000000000004,0.9962690000000001,
Cre14.g613850.t1.1,OTHER,0.000381,0.999619,
Cre14.g626433.t1.1,OTHER,0.002809,0.9971909999999999,
Cre14.g633950.t1.2,OTHER,0.0030329999999999997,0.996967,
Cre14.g619850.t1.1,SP(Sec/SPI),0.913855,0.086145,CS pos: 30-31. VEA-SR. Pr: 0.9049
Cre14.g616650.t1.2,SP(Sec/SPI),0.9773219999999999,0.022678,CS pos: 18-19. IKA-AN. Pr: 0.8485
Cre14.g627100.t1.2,OTHER,0.0014810000000000001,0.998519,
Cre14.g629300.t1.1,OTHER,0.003266,0.996734,
Cre14.g608700.t1.2,OTHER,0.0033799999999999998,0.9966200000000001,
Cre14.g614450.t1.1,OTHER,0.003699,0.996301,
Cre14.g612100.t1.1,OTHER,0.0007830000000000001,0.999217,
Cre14.g633789.t1.2,OTHER,0.001545,0.998455,
Cre14.g609551.t1.1,OTHER,0.002483,0.997517,
Cre14.g620750.t1.1,OTHER,0.092323,0.9076770000000001,
Cre14.g631350.t1.1,OTHER,0.007642,0.992358,
Cre14.g621850.t1.1,OTHER,0.000926,0.999074,
Cre14.g610300.t1.2,OTHER,0.003019,0.9969809999999999,
Cre14.g623000.t1.1,OTHER,0.0021609999999999997,0.9978389999999999,
Cre14.g620233.t1.1,OTHER,0.014275999999999999,0.9857239999999999,
Cre14.g628500.t1.1,OTHER,0.001726,0.998274,
Cre14.g629000.t1.2,OTHER,0.007744,0.9922559999999999,
Cre14.g612500.t1.2,OTHER,0.0009660000000000001,0.999034,
Cre14.g610850.t1.1,OTHER,0.15281199999999998,0.8471879999999999,
Cre14.g621300.t1.1,OTHER,0.000797,0.9992030000000001,
Cre14.g621300.t2.1,OTHER,0.000797,0.9992030000000001,
Cre14.g629400.t1.1,OTHER,0.010515,0.9894850000000001,
Cre14.g610351.t1.1,OTHER,0.0009199999999999999,0.99908,
Cre14.g631800.t1.2,OTHER,0.000534,0.999466,
Cre14.g626900.t1.2,OTHER,0.001232,0.998768,
Cre14.g628450.t1.1,SP(Sec/SPI),0.9975860000000001,0.002414,CS pos: 20-21. LHA-AE. Pr: 0.6709
